0 0 0 0 0 146.21 13.141
8.25968 170 155.871 0.0316613 0.0322316
13.8569 340 316.799 0.0117831 0.0120719
19.8724 510 489.114 0.00510717 0.00562951
26.8425 680 676.292 0.00244961 0.00284129
34.8226 850 871.329 0.00139768 0.001522
42.7494 1020 1046.14 0.00090869 0.000913054
51.0048 1190 1210.86 0.000612018 0.000580971
59.6412 1360 1367.15 0.000405799 0.000385927
69.5186 1530 1529.08 0.00028142 0.000256693
79.4879 1700 1677.33 0.000186188 0.000178775
92.1026 1870 1846.9 0.000111686 0.000119519
107.557 2040 2032.34 6.98112e-05 7.78146e-05
125.201 2210 2220.11 4.89437e-05 5.08843e-05
142.775 2380 2386.93 3.32216e-05 3.51292e-05
