0 0 0 0 0 224.209 28.6754
7.45826 233 188.212 0.0746154 0.0620748
11.0875 466 365.024 0.0409944 0.0344815
14.7426 699 571.863 0.021748 0.0217501
18.787 932 820.897 0.0115489 0.014283
23.6133 1165 1132.92 0.00702566 0.00936275
28.2579 1398 1439.5 0.0051872 0.00659942
32.596 1631 1726.42 0.00390636 0.00493967
37.1493 1864 2025.01 0.002767 0.00375533
42.2256 2097 2352.4 0.00188823 0.00284771
48.0518 2330 2718.99 0.00145961 0.00213683
53.2848 2563 3038.9 0.00121846 0.00168876
58.7397 2796 3362.5 0.000975457 0.00134671
64.2862 3029 3681.13 0.000803275 0.00108806
69.8976 3262 3992.96 0.00069808 0.000890018
75.1793 3495 4277.05 0.000627134 0.000745464
80.3624 3728 4547.3 0.000568817 0.000632661
85.287 3961 4796.52 0.000510736 0.000545721
90.3343 4194 5044.64 0.000485787 0.000472455
94.6761 4427 5252.41 0.000446006 0.000419612
99.5808 4660 5481.07 0.000425651 0.000369016
103.504 4893 5659.52 0.000431872 0.000334268
107.589 5126 5841.31 0.000433463 0.000302586
110.92 5359 5986.63 0.00048076 0.000279658
113.868 5592 6113.13 0.000460031 0.000261262
117.128 5825 6250.71 0.000428649 0.000242763
120.18 6058 6377.43 0.000387767 0.000226996
123.735 6291 6522.59 0.000344893 0.000210308
127.204 6524 6661.75 0.000342608 0.000195567
130.43 6757 6789.01 0.000295293 0.000183075
134.56 6990 6949.04 0.000244927 0.00016859
138.788 7223 7109.59 0.000219053 0.000155304
143.338 7456 7278.8 0.000201156 0.000142525
147.764 7689 7440.03 0.000198228 0.000131406
151.913 7922 7588.22 0.000182161 0.000122011
156.57 8155 7751.29 0.000147665 0.000112505
162.127 8388 7941.57 0.000131093 0.000102412
167.342 8621 8116.02 0.000116884 9.40116e-05
173.426 8854 8314.75 0.000100821 8.53341e-05
179.568 9087 8510.37 9.07874e-05 7.76257e-05
186.079 9320 8712.53 7.70949e-05 7.04357e-05
193.427 9553 8934.52 6.53617e-05 6.33511e-05
201.224 9786 9163.35 5.77145e-05 5.68357e-05
209.283 10019 9392.97 5.32319e-05 5.10084e-05
217.135 10252 9610.34 4.97416e-05 4.6073e-05
225.09 10485 9824.49 4.5421e-05 4.1702e-05
233.241 10718 10037.9 3.74481e-05 3.77789e-05
243.219 10951 10291.4 3.56181e-05 3.36185e-05
